Runde;Block;Gebot;Bietender
70;02A 3,6 GHz;7087000;Telekom
70;03A 3,6 GHz;7087000;Telekom
70;04A 3,6 GHz;7087000;Telekom
70;05A 3,6 GHz;7120000;Vodafone
70;06A 3,6 GHz;7120000;Vodafone
70;07A 3,6 GHz;7120000;Vodafone
70;08A 3,6 GHz;Kein Gebot;Kein Gebot
70;09A 3,6 GHz;7874000;Telefónica Deutschland
70;10A 3,6 GHz;7087000;Telekom
70;11A 3,6 GHz;7087000;Telekom
70;12A 3,6 GHz;7087000;Telekom
70;13A 3,6 GHz;7837000;Telefónica Deutschland
70;14A 3,6 GHz;7815000;Telefónica Deutschland
70;15A 3,6 GHz;7839000;Telefónica Deutschland
70;16A 3,6 GHz;7087000;Telekom
70;17A 3,6 GHz;27109000;1&1 Drillisch
70;18A 3,6 GHz;24402000;1&1 Drillisch
70;19A 3,6 GHz;24402000;1&1 Drillisch
70;20A 3,6 GHz;26842000;Telefónica Deutschland
70;21A 3,6 GHz;26002000;Telefónica Deutschland
70;22A 3,6 GHz;26002000;Vodafone
70;23A 3,6 GHz;26002000;Vodafone
70;24A 3,6 GHz;23870000;Vodafone
70;25A 3,6 GHz;23870000;Vodafone
70;26A 3,6 GHz;23890000;Telefónica Deutschland
70;27A 3,6 GHz;Kein Gebot;Kein Gebot
70;28A 3,6 GHz;Kein Gebot;Kein Gebot
70;29K 3,6 GHz;23870000;Telekom
71;01A 2 GHz;49240000;Vodafone
71;02A 2 GHz;49240000;Vodafone
71;03A 2 GHz;49223000;Vodafone
71;04A 2 GHz;49223000;Telekom
71;05A 2 GHz;49254000;Telekom
71;06A 2 GHz;50445000;Telefónica Deutschland
71;07A 2 GHz;53597000;1&1 Drillisch
71;08A 2 GHz;53597000;1&1 Drillisch
71;09A 2 GHz (2026);15653000;Vodafone
71;10A 2 GHz (2026);24439000;Telefónica Deutschland
71;11A 2 GHz (2026);31621000;Telefónica Deutschland
71;12A 2 GHz (2026);38261000;Telefónica Deutschland
71;01K 3,6 GHz;2000000;1&1 Drillisch
71;02A 3,6 GHz;7805000;1&1 Drillisch
71;03A 3,6 GHz;7805000;1&1 Drillisch
71;04A 3,6 GHz;7805000;1&1 Drillisch
71;05A 3,6 GHz;7842000;1&1 Drillisch
71;06A 3,6 GHz;7842000;1&1 Drillisch
71;07A 3,6 GHz;7120000;Vodafone
71;08A 3,6 GHz;7120000;Vodafone
71;09A 3,6 GHz;7874000;Telefónica Deutschland
71;10A 3,6 GHz;7087000;Telekom
71;11A 3,6 GHz;7087000;Telekom
71;12A 3,6 GHz;7087000;Telekom
71;13A 3,6 GHz;7837000;Telefónica Deutschland
71;14A 3,6 GHz;7815000;Telefónica Deutschland
71;15A 3,6 GHz;7839000;Telefónica Deutschland
71;16A 3,6 GHz;7087000;Telekom
71;17A 3,6 GHz;Kein Gebot;Kein Gebot
71;18A 3,6 GHz;Kein Gebot;Kein Gebot
71;19A 3,6 GHz;Kein Gebot;Kein Gebot
71;20A 3,6 GHz;26842000;Telefónica Deutschland
71;21A 3,6 GHz;26002000;Telefónica Deutschland
71;22A 3,6 GHz;26002000;Vodafone
71;23A 3,6 GHz;26002000;Vodafone
71;24A 3,6 GHz;23870000;Vodafone
71;25A 3,6 GHz;23870000;Vodafone
71;26A 3,6 GHz;23890000;Telefónica Deutschland
71;27A 3,6 GHz;26279000;Telekom
71;28A 3,6 GHz;26279000;Telekom
71;29K 3,6 GHz;23870000;Telekom
72;01A 2 GHz;49240000;Vodafone
72;02A 2 GHz;54164000;Telekom
72;03A 2 GHz;54145000;Telekom
72;04A 2 GHz;49223000;Telekom
72;05A 2 GHz;49254000;Telekom
72;06A 2 GHz;50445000;Telefónica Deutschland
72;07A 2 GHz;53597000;1&1 Drillisch
72;08A 2 GHz;53597000;1&1 Drillisch
72;09A 2 GHz (2026);15653000;Vodafone
72;10A 2 GHz (2026);24439000;Telefónica Deutschland
72;11A 2 GHz (2026);31621000;Telefónica Deutschland
72;12A 2 GHz (2026);38261000;Telefónica Deutschland
72;01K 3,6 GHz;2000000;1&1 Drillisch
72;02A 3,6 GHz;8585000;Telekom
72;03A 3,6 GHz;7805000;1&1 Drillisch
72;04A 3,6 GHz;7805000;1&1 Drillisch
72;05A 3,6 GHz;7842000;1&1 Drillisch
72;06A 3,6 GHz;7842000;1&1 Drillisch
72;07A 3,6 GHz;7832000;Telekom
72;08A 3,6 GHz;7832000;Telekom
72;09A 3,6 GHz;7874000;Telefónica Deutschland
72;10A 3,6 GHz;7795000;Vodafone
72;11A 3,6 GHz;7795000;Vodafone
72;12A 3,6 GHz;7087000;Telekom
72;13A 3,6 GHz;7837000;Telefónica Deutschland
72;14A 3,6 GHz;7815000;Telefónica Deutschland
72;15A 3,6 GHz;7839000;Telefónica Deutschland
72;16A 3,6 GHz;7087000;Telekom
72;17A 3,6 GHz;Kein Gebot;Kein Gebot
72;18A 3,6 GHz;Kein Gebot;Kein Gebot
72;19A 3,6 GHz;Kein Gebot;Kein Gebot
72;20A 3,6 GHz;26842000;Telefónica Deutschland
72;21A 3,6 GHz;26002000;Telefónica Deutschland
72;22A 3,6 GHz;26002000;Vodafone
72;23A 3,6 GHz;26002000;Vodafone
72;24A 3,6 GHz;23870000;Vodafone
72;25A 3,6 GHz;23870000;Vodafone
72;26A 3,6 GHz;23890000;Telefónica Deutschland
72;27A 3,6 GHz;26279000;Telekom
72;28A 3,6 GHz;26279000;Telekom
72;29K 3,6 GHz;23870000;Telekom
73;01A 2 GHz;49240000;Vodafone
73;02A 2 GHz;54164000;Telekom
73;03A 2 GHz;54145000;Telekom
73;04A 2 GHz;54145000;Vodafone
73;05A 2 GHz;54179000;Vodafone
73;06A 2 GHz;50445000;Telefónica Deutschland
73;07A 2 GHz;53597000;1&1 Drillisch
73;08A 2 GHz;53597000;1&1 Drillisch
73;09A 2 GHz (2026);15653000;Vodafone
73;10A 2 GHz (2026);24439000;Telefónica Deutschland
73;11A 2 GHz (2026);31621000;Telefónica Deutschland
73;12A 2 GHz (2026);38261000;Telefónica Deutschland
73;01K 3,6 GHz;2000000;1&1 Drillisch
73;02A 3,6 GHz;8585000;Telekom
73;03A 3,6 GHz;7805000;1&1 Drillisch
73;04A 3,6 GHz;7805000;1&1 Drillisch
73;05A 3,6 GHz;7842000;1&1 Drillisch
73;06A 3,6 GHz;7842000;1&1 Drillisch
73;07A 3,6 GHz;7832000;Telekom
73;08A 3,6 GHz;7832000;Telekom
73;09A 3,6 GHz;7874000;Telefónica Deutschland
73;10A 3,6 GHz;8574000;Telekom
73;11A 3,6 GHz;8574000;Telekom
73;12A 3,6 GHz;7795000;1&1 Drillisch
73;13A 3,6 GHz;7837000;Telefónica Deutschland
73;14A 3,6 GHz;7815000;Telefónica Deutschland
73;15A 3,6 GHz;7839000;Telefónica Deutschland
73;16A 3,6 GHz;7795000;Vodafone
73;17A 3,6 GHz;Kein Gebot;Kein Gebot
73;18A 3,6 GHz;Kein Gebot;Kein Gebot
73;19A 3,6 GHz;Kein Gebot;Kein Gebot
73;20A 3,6 GHz;26842000;Telefónica Deutschland
73;21A 3,6 GHz;26002000;Telefónica Deutschland
73;22A 3,6 GHz;26002000;Vodafone
73;23A 3,6 GHz;26002000;Vodafone
73;24A 3,6 GHz;23870000;Vodafone
73;25A 3,6 GHz;23870000;Vodafone
73;26A 3,6 GHz;23890000;Telefónica Deutschland
73;27A 3,6 GHz;26279000;Telekom
73;28A 3,6 GHz;26279000;Telekom
73;29K 3,6 GHz;23870000;Telekom
74;01A 2 GHz;54164000;Telekom
74;02A 2 GHz;54164000;Telekom
74;03A 2 GHz;54145000;Telekom
74;04A 2 GHz;54145000;Vodafone
74;05A 2 GHz;54179000;Vodafone
74;06A 2 GHz;55489000;Telekom
74;07A 2 GHz;53597000;1&1 Drillisch
74;08A 2 GHz;53597000;1&1 Drillisch
74;09A 2 GHz (2026);15653000;Vodafone
74;10A 2 GHz (2026);24439000;Telefónica Deutschland
74;11A 2 GHz (2026);31621000;Telefónica Deutschland
74;12A 2 GHz (2026);38261000;Telefónica Deutschland
74;01K 3,6 GHz;2000000;1&1 Drillisch
74;02A 3,6 GHz;8585000;Telekom
74;03A 3,6 GHz;8585000;Vodafone
74;04A 3,6 GHz;8585000;Vodafone
74;05A 3,6 GHz;7842000;1&1 Drillisch
74;06A 3,6 GHz;7842000;1&1 Drillisch
74;07A 3,6 GHz;7832000;Telekom
74;08A 3,6 GHz;7832000;Telekom
74;09A 3,6 GHz;7874000;Telefónica Deutschland
74;10A 3,6 GHz;8574000;Telekom
74;11A 3,6 GHz;8574000;Telekom
74;12A 3,6 GHz;8574000;Vodafone
74;13A 3,6 GHz;7837000;Telefónica Deutschland
74;14A 3,6 GHz;7815000;Telefónica Deutschland
74;15A 3,6 GHz;7839000;Telefónica Deutschland
74;16A 3,6 GHz;8574000;Telekom
74;17A 3,6 GHz;Kein Gebot;Kein Gebot
74;18A 3,6 GHz;Kein Gebot;Kein Gebot
74;19A 3,6 GHz;Kein Gebot;Kein Gebot
74;20A 3,6 GHz;26842000;Telefónica Deutschland
74;21A 3,6 GHz;26002000;Telefónica Deutschland
74;22A 3,6 GHz;26002000;Vodafone
74;23A 3,6 GHz;26002000;Vodafone
74;24A 3,6 GHz;23870000;Vodafone
74;25A 3,6 GHz;23870000;Vodafone
74;26A 3,6 GHz;23890000;Telefónica Deutschland
74;27A 3,6 GHz;26279000;Telekom
74;28A 3,6 GHz;26279000;Telekom
74;29K 3,6 GHz;23870000;Telekom
75;01A 2 GHz;54164000;Telekom
75;02A 2 GHz;54164000;Telekom
75;03A 2 GHz;54145000;Telekom
75;04A 2 GHz;54145000;Vodafone
75;05A 2 GHz;54179000;Vodafone
75;06A 2 GHz;55489000;Telekom
75;07A 2 GHz;58956000;Vodafone
75;08A 2 GHz;53597000;1&1 Drillisch
75;09A 2 GHz (2026);15653000;Vodafone
75;10A 2 GHz (2026);24439000;Telefónica Deutschland
75;11A 2 GHz (2026);31621000;Telefónica Deutschland
75;12A 2 GHz (2026);38261000;Telefónica Deutschland
75;01K 3,6 GHz;2000000;1&1 Drillisch
75;02A 3,6 GHz;8585000;Telekom
75;03A 3,6 GHz;8585000;Vodafone
75;04A 3,6 GHz;8585000;Vodafone
75;05A 3,6 GHz;7842000;1&1 Drillisch
75;06A 3,6 GHz;7842000;1&1 Drillisch
75;07A 3,6 GHz;8615000;1&1 Drillisch
75;08A 3,6 GHz;13615000;Telefónica Deutschland
75;09A 3,6 GHz;13661000;Telefónica Deutschland
75;10A 3,6 GHz;8574000;Telekom
75;11A 3,6 GHz;8574000;Telekom
75;12A 3,6 GHz;8574000;Vodafone
75;13A 3,6 GHz;13620000;Telefónica Deutschland
75;14A 3,6 GHz;13596000;Telefónica Deutschland
75;15A 3,6 GHz;13622000;Telefónica Deutschland
75;16A 3,6 GHz;8574000;Telekom
75;17A 3,6 GHz;Kein Gebot;Kein Gebot
75;18A 3,6 GHz;Kein Gebot;Kein Gebot
75;19A 3,6 GHz;Kein Gebot;Kein Gebot
75;20A 3,6 GHz;26842000;Telefónica Deutschland
75;21A 3,6 GHz;26002000;Telefónica Deutschland
75;22A 3,6 GHz;26002000;Vodafone
75;23A 3,6 GHz;26002000;Vodafone
75;24A 3,6 GHz;23870000;Vodafone
75;25A 3,6 GHz;23870000;Vodafone
75;26A 3,6 GHz;23890000;Telefónica Deutschland
75;27A 3,6 GHz;26279000;Telekom
75;28A 3,6 GHz;26279000;Telekom
75;29K 3,6 GHz;23870000;Telekom
76;01A 2 GHz;54164000;Telekom
76;02A 2 GHz;54164000;Telekom
76;03A 2 GHz;59559000;1&1 Drillisch
76;04A 2 GHz;54145000;Vodafone
76;05A 2 GHz;54179000;Vodafone
76;06A 2 GHz;55489000;Telekom
76;07A 2 GHz;58956000;Vodafone
76;08A 2 GHz;58956000;Telefónica Deutschland
76;09A 2 GHz (2026);17218000;1&1 Drillisch
76;10A 2 GHz (2026);26882000;1&1 Drillisch
76;11A 2 GHz (2026);31621000;Telefónica Deutschland
76;12A 2 GHz (2026);38261000;Telefónica Deutschland
76;01K 3,6 GHz;Kein Gebot;Kein Gebot
76;02A 3,6 GHz;8585000;Telekom
76;03A 3,6 GHz;8585000;Vodafone
76;04A 3,6 GHz;8585000;Vodafone
76;05A 3,6 GHz;8626000;Vodafone
76;06A 3,6 GHz;8626000;Telekom
76;07A 3,6 GHz;8615000;1&1 Drillisch
76;08A 3,6 GHz;13615000;Telefónica Deutschland
76;09A 3,6 GHz;13661000;Telefónica Deutschland
76;10A 3,6 GHz;9431000;1&1 Drillisch
76;11A 3,6 GHz;9431000;1&1 Drillisch
76;12A 3,6 GHz;9431000;1&1 Drillisch
76;13A 3,6 GHz;13620000;Telefónica Deutschland
76;14A 3,6 GHz;13596000;Telefónica Deutschland
76;15A 3,6 GHz;13622000;Telefónica Deutschland
76;16A 3,6 GHz;8574000;Telekom
76;17A 3,6 GHz;Kein Gebot;Kein Gebot
76;18A 3,6 GHz;Kein Gebot;Kein Gebot
76;19A 3,6 GHz;Kein Gebot;Kein Gebot
76;20A 3,6 GHz;26842000;Telefónica Deutschland
76;21A 3,6 GHz;26002000;Telefónica Deutschland
76;22A 3,6 GHz;26002000;Vodafone
76;23A 3,6 GHz;26002000;Vodafone
76;24A 3,6 GHz;23870000;Vodafone
76;25A 3,6 GHz;23870000;Vodafone
76;26A 3,6 GHz;23890000;Telefónica Deutschland
76;27A 3,6 GHz;26279000;Telekom
76;28A 3,6 GHz;26279000;Telekom
76;29K 3,6 GHz;23870000;Telekom
77;01A 2 GHz;54164000;Telekom
77;02A 2 GHz;54164000;Telekom
77;03A 2 GHz;59559000;1&1 Drillisch
77;04A 2 GHz;59559000;1&1 Drillisch
77;05A 2 GHz;54179000;Vodafone
77;06A 2 GHz;55489000;Telekom
77;07A 2 GHz;58956000;Vodafone
77;08A 2 GHz;58956000;Telefónica Deutschland
77;09A 2 GHz (2026);18939000;Telefónica Deutschland
77;10A 2 GHz (2026);26882000;1&1 Drillisch
77;11A 2 GHz (2026);31621000;Telefónica Deutschland
77;12A 2 GHz (2026);38261000;Telefónica Deutschland
77;01K 3,6 GHz;Kein Gebot;Kein Gebot
77;02A 3,6 GHz;8585000;Telekom
77;03A 3,6 GHz;9443000;Telekom
77;04A 3,6 GHz;9443000;1&1 Drillisch
77;05A 3,6 GHz;9488000;Telekom
77;06A 3,6 GHz;8626000;Telekom
77;07A 3,6 GHz;9476000;Telekom
77;08A 3,6 GHz;13615000;Telefónica Deutschland
77;09A 3,6 GHz;13661000;Telefónica Deutschland
77;10A 3,6 GHz;9431000;1&1 Drillisch
77;11A 3,6 GHz;9431000;1&1 Drillisch
77;12A 3,6 GHz;9431000;1&1 Drillisch
77;13A 3,6 GHz;13620000;Telefónica Deutschland
77;14A 3,6 GHz;13596000;Telefónica Deutschland
77;15A 3,6 GHz;13622000;Telefónica Deutschland
77;16A 3,6 GHz;9431000;1&1 Drillisch
77;17A 3,6 GHz;Kein Gebot;Kein Gebot
77;18A 3,6 GHz;Kein Gebot;Kein Gebot
77;19A 3,6 GHz;Kein Gebot;Kein Gebot
77;20A 3,6 GHz;26842000;Telefónica Deutschland
77;21A 3,6 GHz;26002000;Telefónica Deutschland
77;22A 3,6 GHz;26002000;Vodafone
77;23A 3,6 GHz;26002000;Vodafone
77;24A 3,6 GHz;23870000;Vodafone
77;25A 3,6 GHz;23870000;Vodafone
77;26A 3,6 GHz;23890000;Telefónica Deutschland
77;27A 3,6 GHz;26279000;Telekom
77;28A 3,6 GHz;26279000;Telekom
77;29K 3,6 GHz;23870000;Telekom
78;01A 2 GHz;59580000;Vodafone
78;02A 2 GHz;54164000;Telekom
78;03A 2 GHz;59559000;1&1 Drillisch
78;04A 2 GHz;59559000;1&1 Drillisch
78;05A 2 GHz;59596000;Telekom
78;06A 2 GHz;55489000;Telekom
78;07A 2 GHz;58956000;Vodafone
78;08A 2 GHz;58956000;Telefónica Deutschland
78;09A 2 GHz (2026);20832000;1&1 Drillisch
78;10A 2 GHz (2026);26882000;1&1 Drillisch
78;11A 2 GHz (2026);31621000;Telefónica Deutschland
78;12A 2 GHz (2026);38261000;Telefónica Deutschland
78;01K 3,6 GHz;Kein Gebot;Kein Gebot
78;02A 3,6 GHz;9443000;1&1 Drillisch
78;03A 3,6 GHz;9443000;Telekom
78;04A 3,6 GHz;9443000;1&1 Drillisch
78;05A 3,6 GHz;9488000;Telekom
78;06A 3,6 GHz;9488000;Vodafone
78;07A 3,6 GHz;9476000;Telekom
78;08A 3,6 GHz;13615000;Telefónica Deutschland
78;09A 3,6 GHz;13661000;Telefónica Deutschland
78;10A 3,6 GHz;10374000;Vodafone
78;11A 3,6 GHz;10374000;Vodafone
78;12A 3,6 GHz;9431000;1&1 Drillisch
78;13A 3,6 GHz;13620000;Telefónica Deutschland
78;14A 3,6 GHz;13596000;Telefónica Deutschland
78;15A 3,6 GHz;13622000;Telefónica Deutschland
78;16A 3,6 GHz;9431000;1&1 Drillisch
78;17A 3,6 GHz;Kein Gebot;Kein Gebot
78;18A 3,6 GHz;Kein Gebot;Kein Gebot
78;19A 3,6 GHz;Kein Gebot;Kein Gebot
78;20A 3,6 GHz;26842000;Telefónica Deutschland
78;21A 3,6 GHz;26002000;Telefónica Deutschland
78;22A 3,6 GHz;26002000;Vodafone
78;23A 3,6 GHz;26002000;Vodafone
78;24A 3,6 GHz;23870000;Vodafone
78;25A 3,6 GHz;23870000;Vodafone
78;26A 3,6 GHz;23890000;Telefónica Deutschland
78;27A 3,6 GHz;26279000;Telekom
78;28A 3,6 GHz;26279000;Telekom
78;29K 3,6 GHz;23870000;Telekom
79;01A 2 GHz;59580000;Vodafone
79;02A 2 GHz;59580000;Vodafone
79;03A 2 GHz;59559000;1&1 Drillisch
79;04A 2 GHz;59559000;1&1 Drillisch
79;05A 2 GHz;59596000;Telekom
79;06A 2 GHz;55489000;Telekom
79;07A 2 GHz;58956000;Vodafone
79;08A 2 GHz;64851000;Telekom
79;09A 2 GHz (2026);22915000;Telefónica Deutschland
79;10A 2 GHz (2026);26882000;1&1 Drillisch
79;11A 2 GHz (2026);31621000;Telefónica Deutschland
79;12A 2 GHz (2026);38261000;Telefónica Deutschland
79;01K 3,6 GHz;Kein Gebot;Kein Gebot
79;02A 3,6 GHz;10387000;Telekom
79;03A 3,6 GHz;10387000;1&1 Drillisch
79;04A 3,6 GHz;10387000;Telekom
79;05A 3,6 GHz;9488000;Telekom
79;06A 3,6 GHz;9488000;Vodafone
79;07A 3,6 GHz;10423000;1&1 Drillisch
79;08A 3,6 GHz;13615000;Telefónica Deutschland
79;09A 3,6 GHz;13661000;Telefónica Deutschland
79;10A 3,6 GHz;10374000;Vodafone
79;11A 3,6 GHz;10374000;Vodafone
79;12A 3,6 GHz;10374000;Vodafone
79;13A 3,6 GHz;13620000;Telefónica Deutschland
79;14A 3,6 GHz;13596000;Telefónica Deutschland
79;15A 3,6 GHz;13622000;Telefónica Deutschland
79;16A 3,6 GHz;10374000;Telekom
79;17A 3,6 GHz;Kein Gebot;Kein Gebot
79;18A 3,6 GHz;Kein Gebot;Kein Gebot
79;19A 3,6 GHz;Kein Gebot;Kein Gebot
79;20A 3,6 GHz;26842000;Telefónica Deutschland
79;21A 3,6 GHz;26002000;Telefónica Deutschland
79;22A 3,6 GHz;26002000;Vodafone
79;23A 3,6 GHz;26002000;Vodafone
79;24A 3,6 GHz;23870000;Vodafone
79;25A 3,6 GHz;23870000;Vodafone
79;26A 3,6 GHz;23890000;Telefónica Deutschland
79;27A 3,6 GHz;26279000;Telekom
79;28A 3,6 GHz;26279000;Telekom
79;29K 3,6 GHz;23870000;Telekom
80;01A 2 GHz;59580000;Vodafone
80;02A 2 GHz;59580000;Vodafone
80;03A 2 GHz;59559000;1&1 Drillisch
80;04A 2 GHz;59559000;1&1 Drillisch
80;05A 2 GHz;59596000;Telekom
80;06A 2 GHz;61037000;Telefónica Deutschland
80;07A 2 GHz;64851000;Telekom
80;08A 2 GHz;64851000;Telekom
80;09A 2 GHz (2026);25206000;1&1 Drillisch
80;10A 2 GHz (2026);26882000;1&1 Drillisch
80;11A 2 GHz (2026);31621000;Telefónica Deutschland
80;12A 2 GHz (2026);38261000;Telefónica Deutschland
80;01K 3,6 GHz;Kein Gebot;Kein Gebot
80;02A 3,6 GHz;10387000;Telekom
80;03A 3,6 GHz;10387000;1&1 Drillisch
80;04A 3,6 GHz;10387000;Telekom
80;05A 3,6 GHz;10436000;1&1 Drillisch
80;06A 3,6 GHz;10436000;1&1 Drillisch
80;07A 3,6 GHz;10423000;1&1 Drillisch
80;08A 3,6 GHz;13615000;Telefónica Deutschland
80;09A 3,6 GHz;13661000;Telefónica Deutschland
80;10A 3,6 GHz;11411000;1&1 Drillisch
80;11A 3,6 GHz;11411000;1&1 Drillisch
80;12A 3,6 GHz;10374000;Vodafone
80;13A 3,6 GHz;13620000;Telefónica Deutschland
80;14A 3,6 GHz;13596000;Telefónica Deutschland
80;15A 3,6 GHz;13622000;Telefónica Deutschland
80;16A 3,6 GHz;10374000;Telekom
80;17A 3,6 GHz;Kein Gebot;Kein Gebot
80;18A 3,6 GHz;Kein Gebot;Kein Gebot
80;19A 3,6 GHz;Kein Gebot;Kein Gebot
80;20A 3,6 GHz;26842000;Telefónica Deutschland
80;21A 3,6 GHz;26002000;Telefónica Deutschland
80;22A 3,6 GHz;26002000;Vodafone
80;23A 3,6 GHz;26002000;Vodafone
80;24A 3,6 GHz;23870000;Vodafone
80;25A 3,6 GHz;23870000;Vodafone
80;26A 3,6 GHz;23890000;Telefónica Deutschland
80;27A 3,6 GHz;26279000;Telekom
80;28A 3,6 GHz;26279000;Telekom
80;29K 3,6 GHz;23870000;Telekom
81;01A 2 GHz;59580000;Vodafone
81;02A 2 GHz;59580000;Vodafone
81;03A 2 GHz;65514000;Vodafone
81;04A 2 GHz;59559000;1&1 Drillisch
81;05A 2 GHz;59596000;Telekom
81;06A 2 GHz;61037000;Telefónica Deutschland
81;07A 2 GHz;64851000;Telekom
81;08A 2 GHz;64851000;Telekom
81;09A 2 GHz (2026);27726000;Telefónica Deutschland
81;10A 2 GHz (2026);26882000;1&1 Drillisch
81;11A 2 GHz (2026);31621000;Telefónica Deutschland
81;12A 2 GHz (2026);38261000;Telefónica Deutschland
81;01K 3,6 GHz;Kein Gebot;Kein Gebot
81;02A 3,6 GHz;11425000;Vodafone
81;03A 3,6 GHz;11425000;Vodafone
81;04A 3,6 GHz;10387000;Telekom
81;05A 3,6 GHz;11479000;Telekom
81;06A 3,6 GHz;10436000;1&1 Drillisch
81;07A 3,6 GHz;11465000;Telekom
81;08A 3,6 GHz;13615000;Telefónica Deutschland
81;09A 3,6 GHz;13661000;Telefónica Deutschland
81;10A 3,6 GHz;11411000;1&1 Drillisch
81;11A 3,6 GHz;11411000;1&1 Drillisch
81;12A 3,6 GHz;11411000;Telekom
81;13A 3,6 GHz;13620000;Telefónica Deutschland
81;14A 3,6 GHz;13596000;Telefónica Deutschland
81;15A 3,6 GHz;13622000;Telefónica Deutschland
81;16A 3,6 GHz;11411000;Vodafone
81;17A 3,6 GHz;Kein Gebot;Kein Gebot
81;18A 3,6 GHz;Kein Gebot;Kein Gebot
81;19A 3,6 GHz;Kein Gebot;Kein Gebot
81;20A 3,6 GHz;26842000;Telefónica Deutschland
81;21A 3,6 GHz;26002000;Telefónica Deutschland
81;22A 3,6 GHz;26002000;Vodafone
81;23A 3,6 GHz;26002000;Vodafone
81;24A 3,6 GHz;23870000;Vodafone
81;25A 3,6 GHz;23870000;Vodafone
81;26A 3,6 GHz;23890000;Telefónica Deutschland
81;27A 3,6 GHz;26279000;Telekom
81;28A 3,6 GHz;26279000;Telekom
81;29K 3,6 GHz;23870000;Telekom
82;01A 2 GHz;59580000;Vodafone
82;02A 2 GHz;65538000;1&1 Drillisch
82;03A 2 GHz;65514000;Vodafone
82;04A 2 GHz;65514000;Telekom
82;05A 2 GHz;59596000;Telekom
82;06A 2 GHz;61037000;Telefónica Deutschland
82;07A 2 GHz;64851000;Telekom
82;08A 2 GHz;64851000;Telekom
82;09A 2 GHz (2026);30498000;1&1 Drillisch
82;10A 2 GHz (2026);29570000;Vodafone
82;11A 2 GHz (2026);31621000;Telefónica Deutschland
82;12A 2 GHz (2026);38261000;Telefónica Deutschland
82;01K 3,6 GHz;Kein Gebot;Kein Gebot
82;02A 3,6 GHz;11425000;Vodafone
82;03A 3,6 GHz;11425000;Vodafone
82;04A 3,6 GHz;11425000;1&1 Drillisch
82;05A 3,6 GHz;11479000;Telekom
82;06A 3,6 GHz;11479000;Telekom
82;07A 3,6 GHz;11465000;Telekom
82;08A 3,6 GHz;13615000;Telefónica Deutschland
82;09A 3,6 GHz;13661000;Telefónica Deutschland
82;10A 3,6 GHz;12552000;Telekom
82;11A 3,6 GHz;12552000;Telekom
82;12A 3,6 GHz;12552000;1&1 Drillisch
82;13A 3,6 GHz;13620000;Telefónica Deutschland
82;14A 3,6 GHz;13596000;Telefónica Deutschland
82;15A 3,6 GHz;13622000;Telefónica Deutschland
82;16A 3,6 GHz;12552000;1&1 Drillisch
82;17A 3,6 GHz;Kein Gebot;Kein Gebot
82;18A 3,6 GHz;Kein Gebot;Kein Gebot
82;19A 3,6 GHz;Kein Gebot;Kein Gebot
82;20A 3,6 GHz;26842000;Telefónica Deutschland
82;21A 3,6 GHz;26002000;Telefónica Deutschland
82;22A 3,6 GHz;26002000;Vodafone
82;23A 3,6 GHz;26002000;Vodafone
82;24A 3,6 GHz;23870000;Vodafone
82;25A 3,6 GHz;23870000;Vodafone
82;26A 3,6 GHz;23890000;Telefónica Deutschland
82;27A 3,6 GHz;26279000;Telekom
82;28A 3,6 GHz;26279000;Telekom
82;29K 3,6 GHz;23870000;Telekom
83;01A 2 GHz;65538000;1&1 Drillisch
83;02A 2 GHz;65538000;1&1 Drillisch
83;03A 2 GHz;65514000;Vodafone
83;04A 2 GHz;65514000;Telekom
83;05A 2 GHz;65555000;Vodafone
83;06A 2 GHz;61037000;Telefónica Deutschland
83;07A 2 GHz;64851000;Telekom
83;08A 2 GHz;64851000;Telekom
83;09A 2 GHz (2026);30498000;1&1 Drillisch
83;10A 2 GHz (2026);32527000;1&1 Drillisch
83;11A 2 GHz (2026);31621000;Telefónica Deutschland
83;12A 2 GHz (2026);38261000;Telefónica Deutschland
83;01K 3,6 GHz;Kein Gebot;Kein Gebot
83;02A 3,6 GHz;12567000;1&1 Drillisch
83;03A 3,6 GHz;12567000;1&1 Drillisch
83;04A 3,6 GHz;12567000;Vodafone
83;05A 3,6 GHz;11479000;Telekom
83;06A 3,6 GHz;11479000;Telekom
83;07A 3,6 GHz;12611000;1&1 Drillisch
83;08A 3,6 GHz;13615000;Telefónica Deutschland
83;09A 3,6 GHz;13661000;Telefónica Deutschland
83;10A 3,6 GHz;12552000;Telekom
83;11A 3,6 GHz;12552000;Telekom
83;12A 3,6 GHz;12552000;1&1 Drillisch
83;13A 3,6 GHz;13620000;Telefónica Deutschland
83;14A 3,6 GHz;13596000;Telefónica Deutschland
83;15A 3,6 GHz;13622000;Telefónica Deutschland
83;16A 3,6 GHz;12552000;1&1 Drillisch
83;17A 3,6 GHz;Kein Gebot;Kein Gebot
83;18A 3,6 GHz;Kein Gebot;Kein Gebot
83;19A 3,6 GHz;Kein Gebot;Kein Gebot
83;20A 3,6 GHz;26842000;Telefónica Deutschland
83;21A 3,6 GHz;26002000;Telefónica Deutschland
83;22A 3,6 GHz;26002000;Vodafone
83;23A 3,6 GHz;26002000;Vodafone
83;24A 3,6 GHz;23870000;Vodafone
83;25A 3,6 GHz;23870000;Vodafone
83;26A 3,6 GHz;23890000;Telefónica Deutschland
